time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details
2025-11-18 18:00,2025-11-19 10:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,Lviv oblast and Ternopil oblast and Kharkiv oblast,476,442,0,,{},300,14,6,,,,"['Lviv oblast', 'Ivano-Frankivsk oblast', 'Ternopil oblast', 'Vinnytsia oblast', 'Kharkiv oblast', 'Donetsk oblast', 'Dnipropetrovsk oblast']","{'south': 28, 'west': 26, 'east': NaN}",,
2025-11-18 18:00,2025-11-19 10:00,Iskander-M,Rostov oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2025-11-19 5:30,2025-11-19 7:40,X-101/X-555,Astrakhan oblast and Vologda oblast,Ukraine,,40,34,,,{},,,,,,,,,,
2025-11-19 5:00,2025-11-19 7:40,Kalibr,Black Sea,Ukraine,,7,7,,,{},,,,Navi,,,,,,
2025-11-19,2025-11-19,Молнія,,south,,4,4,,,{},,,,,,,,,,
2025-11-17 20:00,2025-11-18 8:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,,114,101,0,,{},70,15,2,,,,,"{'south': 3, 'east': NaN, 'north': NaN}",,
2025-11-17 20:00,2025-11-18 8:30,Iskander-M,Rostov oblast and Voronezh oblast,Ukraine,,4,0,,,{},,,,,,,,,,
2025-11-18,2025-11-18,Unknown UAV,,south,,13,13,,,{},,,,,,,,,,
2025-11-16 20:00,2025-11-17 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ukraine,,128,91,0,,{},80,17,2,,,,,"{'south': 54, 'east': NaN, 'north': NaN}",,
2025-11-16 20:00,2025-11-17 9:00,Iskander-M,Rostov oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2025-11-17,2025-11-17,Молнія,,south,,13,13,,,{},,,,,,,,,,
2025-11-15 18:00,2025-11-16 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,,176,139,0,,{},100,14,2,,,,,"{'south': 14, 'east': NaN, 'north': NaN}",,
2025-11-15 18:00,2025-11-16 9:00,Iskander-M,Rostov oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2025-11-14 19:00,2025-11-15 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,135,91,0,,{},80,13,4,,,,,"{'south': 27, 'east': NaN, 'north': NaN}",,
2025-11-15,2025-11-15,Молнія,,south,,10,10,,,{},,,,,,,,,,
2025-11-15,2025-11-15,ZALA,,south,,1,1,,,{},,,,,,,,,,
2025-11-14 21:20,2025-11-14 21:40,X-47 Kinzhal,Tambov Oblast,Ukraine,,3,2,,,{},,,,MiG-31K,,,,,,
2025-11-13 18:00,2025-11-14 9:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,Kyiv,430,405,0,,{},300,13,44,,,,"['Kyiv oblast', 'Cherkasy oblast', 'Poltava oblast', 'Kharkiv oblast', 'Odesa oblast']","{'south': 33, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-11-13 18:00,2025-11-14 9:30,Iskander-M,Bryansk oblast,Ukraine,,9,6,,,{},,,,,,,,,,
2025-11-13 18:00,2025-11-14 9:30,Iskander-K and Kalibr,Crimea and Black Sea,Ukraine,,6,6,,,{},,,,,,,,,,
2025-11-13 18:00,2025-11-14 9:30,3M22 Zircon,,Ukraine,,1,0,,,{},,,,,,,,,,
2025-11-14 0:30,2025-11-14 0:55,X-47 Kinzhal,Ryazan Oblast,Ukraine,,3,2,,,{},,,,MiG-31K,,,,,,
2025-11-14,2025-11-14,Молнія,,south,,4,4,,,{},,,,,,,,,,
2025-11-14,2025-11-14,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-11-12 19:00,2025-11-13 10:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,138,102,0,,{},90,10,0,,,,,"{'south': 16, 'east': NaN, 'north': NaN}",,
2025-11-13,2025-11-13,Молнія,,south,,7,7,,,{},,,,,,,,,,
2025-11-13,2025-11-13,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-11-11 19:00,2025-11-12 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,121,90,0,,{},70,19,1,,,,,"{'south': 24, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-11-12,2025-11-12,X-31,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2025-11-12,2025-11-12,Unknown UAV,,south,,4,4,,,{},,,,,,,,,,
2025-11-12,2025-11-12,Shahed-136/131,,south,,23,23,,,{},,,,,,,,,,
2025-11-12,2025-11-12,Iskander-M,Crimea,Odesa oblast,,1,0,,,{},,,,,,,,,,
2025-11-10 18:00,2025-11-11 9:30,Shahed-136/131,"Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,Donetsk oblast and Dnipropetrovsk oblast and Kharkiv oblast and Odesa oblast,119,53,0,,{},80,18,1,,,,,"{'south': 10, 'east': NaN, 'north': NaN}",,
2025-11-11,2025-11-11,Shahed-136/131,,south,,17,17,,,{},,,,,,,,,,
2025-11-09 18:30,2025-11-10 9:30,Shahed-136/131,"Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,67,52,0,,{},40,9,0,,,,,"{'south': 11, 'east': NaN, 'north': NaN}",,
2025-11-09 18:30,2025-11-10 9:30,C-300/C-400,Kursk oblast,Ukraine,,5,0,,,{},,,,,,,,,,
2025-11-10 0:30,2025-11-10 0:55,X-47 Kinzhal,Tambov oblast,Ukraine,,2,0,,,{},,,,MiG-31K,,,,,,
2025-11-08 18:00,2025-11-09 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,69,34,0,,{},50,9,1,,,,,"{'south': 3, 'east': NaN, 'north': NaN}",,
2025-11-09,2025-11-09,Молнія,,south,,5,5,,,{},,,,,,,,,,
2025-11-07 18:30,2025-11-08 10:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,458,406,0,,{},300,25,4,,,,"['Kyiv oblast', 'Chernihiv oblast', 'Sumy oblast', 'Poltava oblast', 'Kharkiv oblast', 'Zaporizhzhia oblast', 'Dnipropetrovsk oblast', 'Donetsk oblast']","{'south': 16, 'east': NaN, 'north': NaN}",,
2025-11-07 18:30,2025-11-08 10:00,Iskander-M/KN-23 and Iskander-K and Kalibr,,Ukraine,,38,9,,,{},,,,,,,,,"{'Iskander-M/KN-23': 25, 'Iskander-K': 10, 'Kalibr': 3}","{        'Iskander-M/KN-23': 'Kursk oblast and Voronezh oblast and Rostov oblast',        'Iskander-K': 'Kursk oblast and Voronezh oblast',        'Kalibr': 'Black Sea'    }"
2025-11-07 23:20,2025-11-08 1:20,X-47 Kinzhal,Tambov oblast,Ukraine,,7,0,,,{},,,,MiG-31K,,,,,,
2025-11-08,2025-11-08,Unknown UAV,,south,,5,5,,,{},,,,,,,,,,
2025-11-06 20:00,2025-11-07 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,,128,94,0,,{},80,11,0,,,,,"{'south': 12, 'east': NaN, 'north': NaN}",,
2025-11-07,2025-11-07,Unknown UAV,,south,,6,6,,,{},,,,,,,,,,
2025-11-05 19:00,2025-11-06 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,135,108,0,,{},90,13,0,,,,,"{'south': NaN, 'east': NaN, 'north': NaN}",,
2025-11-06,2025-11-06,Unknown UAV,,south,,7,7,,,{},,,,,,,,,,
2025-11-04 19:00,2025-11-05 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,80,61,0,,{},50,7,2,,,,,"{'south': 5, 'east': NaN, 'north': NaN}",,
2025-11-03 20:00,2025-11-04 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast",Ukraine,,130,92,0,,{},80,14,0,,,,,"{'south': 14, 'east': NaN, 'north': NaN}",,
2025-11-03 20:00,2025-11-04 9:00,Iskander-M,Rostov oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2025-11-03 20:00,2025-11-04 9:00,C-300,Kursk oblast,Ukraine,,6,0,,,{},,,,,,,,,,
2025-11-04,2025-11-04,Unknown UAV,,south,,8,8,,,{},,,,,,,,,,
2025-11-02 19:00,2025-11-03 8:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,138,115,0,,{},80,11,0,,,,,"{'south': 18, 'east': NaN, 'north': NaN}",,
2025-11-02 19:00,2025-11-03 8:30,Iskander-M,Crimea,Ukraine,,4,0,,,{},,,,,,,,,,
2025-11-02 19:00,2025-11-03 8:30,C-300/C-400,Kursk oblast,Ukraine,,5,0,,,{},,,,,,,,,,
2025-11-03,2025-11-03,Unknown UAV,,south,,6,6,,,{},,,,,,,,,,
2025-11-03,2025-11-03,Reconnaissance UAV,,south,,2,2,,,{},,,,,,,,,,
2025-11-02 23:35,2025-11-02 23:55,X-47 Kinzhal,Lipetsk oblast,Ukraine,,3,1,,,{},,,,MiG-31K,,,,,,
2025-11-01 19:00,2025-11-02 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,79,67,0,,{},50,6,2,,,,,"{'south': 11, 'east': NaN, 'north': NaN}",,
2025-11-01 19:00,2025-11-02 9:00,Iskander-M,Bryansk oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2025-11-02,2025-11-02,Unknown UAV,,south,,4,4,,,{},,,,,,,,,,
2025-11-02,2025-11-02,Reconnaissance UAV,,south,,3,3,,,{},,,,,,,,,,
2025-10-31 18:30,2025-11-01 9:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,223,206,0,,{},140,7,0,,,,,"{'south': 25, 'east': NaN, 'north': NaN}",,
2025-11-01,2025-11-01,Unknown UAV,,south,,12,12,,,{},,,,,,,,,,
2025-11-01,2025-11-01,Iskander-M,,Mykolaiv oblast,,1,0,,,{},,,,,,,,,,
2025-10-30 19:00,2025-10-31 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Ukraine,,145,107,0,,{},90,20,0,,,,,"{'south': 22, 'east': NaN, 'north': NaN}",,
2025-10-30 19:00,2025-10-31 9:00,Iskander-M,Rostov oblast,Ukraine,,1,1,,,{},,,,,,,,,,
2025-10-31,2025-10-31,Unknown UAV,,south,,3,3,,,{},,,,,,,,,,
2025-10-31,2025-10-31,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-10-29 19:00,2025-10-30 11:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,,653,592,0,,{},400,20,19,,,,"['Lviv oblast', 'Ivano-Frankivsk oblast', 'Zaporizhzhia oblast', 'Dnipropetrovsk oblast', 'Donetsk oblast', 'Vinnytsia oblast', 'Khmelnytskyi oblast', 'Odesa oblast', 'Sumy oblast', 'Chernihiv oblast', 'Poltava oblast', 'Kirovohrad oblast', 'Kyiv oblast']","{'west': 42, 'south': 53, 'east': NaN, 'north': NaN}",,
2025-10-30 6:25,2025-10-30 6:40,X-47 Kinzhal,Nizhny Novgorod oblast,Ukraine,,2,0,,,{},,,,MiG-31K,,,,,,
2025-10-30 4:40,2025-10-30 6:20,X-101/X-555,Saratov oblast,Ukraine,,30,21,,,{},,,,,,,,,,
2025-10-30 4:00,2025-10-30 6:20,X-59/X-69,Black Sea,Ukraine,,2,2,,,{},,,,,,,,,,
2025-10-30 4:00,2025-10-30 6:20,X-31P,Black Sea,Ukraine,,1,0,,,{},,,,,,,,,,
2025-10-30 4:00,2025-10-30 6:20,Kalibr,Black Sea,Ukraine,,8,7,,,{},,,,Navi,,,,{'south': 4},,
2025-10-30 4:00,2025-10-30 6:20,Iskander-M/KN-23,Rostov oblast,Ukraine,,5,0,,,{},,,,,,,,,,
2025-10-30 4:00,2025-10-30 6:20,Iskander-K,Kursk oblast and Voronezh oblast,Ukraine,,2,1,,,{},,,,,,,,,,
2025-10-30 4:55,2025-10-30 5:10,X-47 Kinzhal,Nizhny Novgorod oblast,Ukraine,,2,0,,,{},,,,MiG-31K,,,,,,
2025-10-30,2025-10-30,Unknown UAV,,south,,7,7,,,{},,,,,,,,,,
2025-10-30,2025-10-30,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-10-28 19:00,2025-10-29 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,126,93,0,,{},80,10,0,,,,,"{'south': 26, 'east': NaN, 'north': NaN}",,
2025-10-29,2025-10-29,Unknown UAV,,south,,6,6,,,{},,,,,,,,,,
2025-10-29,2025-10-29,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-10-27 20:00,2025-10-28 9:00,Shahed-136/131,Kursk oblast and Oryol oblast,Ukraine,,38,26,0,,{},25,4,1,,,,,"{'east': NaN, 'north': NaN}",,
2025-10-28,2025-10-28,Unknown UAV,,south,,8,8,,,{},,,,,,,,,,
2025-10-26 18:30,2025-10-27 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,100,66,0,,{},70,9,0,,,,,"{'south': NaN, 'east': NaN, 'north': NaN}",,
2025-10-27,2025-10-27,Unknown UAV,,south,,9,9,,,{},,,,,,,,,,
2025-10-25 20:00,2025-10-26 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Bryansk oblast and Hvardiiske, Crimea",Ukraine,,101,90,0,,{},60,4,5,,,,,"{'south': 3, 'east': NaN, 'north': NaN}",,
2025-10-24 19:00,2025-10-25 9:00,Shahed-136/131,"Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Ukraine,,62,50,0,,{},40,11,4,,,,,"{'south': 1, 'east': NaN, 'north': NaN}",,
2025-10-24 19:00,2025-10-25 9:00,Iskander-M,Kursk oblast and Rostov oblast,Ukraine,,9,4,,,{},,,,,,,,,,
2025-10-25,2025-10-25,Lancet,,south,,3,3,,,{},,,,,,,,,,
2025-10-23 19:00,2025-10-24 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,128,72,0,,{},90,10,0,,,,,"{'south': 1, 'east': NaN, 'north': NaN}",,
2025-10-24,2025-10-24,GBU,,Odesa oblast,,3,2,1,,{},,,,Su-34,,,,,,
2025-10-22 19:00,2025-10-23 8:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo and Shatalovo",Ukraine,,130,92,0,,{},80,11,11,,,,,"{'south': 3, 'east': NaN, 'north': NaN}",,
2025-10-23,2025-10-23,Unknown UAV,,south,,8,8,,,{},,,,,,,,,,
2025-10-21 19:00,2025-10-22 12:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,Kyiv oblast,405,333,17,,{},250,26,19,,,,"['Kyiv oblast', 'Sumy oblast', 'Poltava oblast', 'Zaporizhzhia oblast', 'Dnipropetrovsk oblast', 'Donetsk oblast', 'Kharkiv oblast', 'Chernihiv oblast', 'Cherkasy oblast', 'Odesa oblast']","{'south': 28, 'east': NaN, 'north': NaN}",,
2025-10-22 7:00,2025-10-22 9:00,X-47 Kinzhal,Rostov oblast,Ukraine,,4,0,,,{},,,,MiG-31K,,,,,,
2025-10-21 19:00,2025-10-22 9:00,X-59/X-69,Zaporizhzhia oblast,Ukraine,,4,2,,,{},,,,,,,,,,
2025-10-21 19:00,2025-10-22 9:00,Iskander-M/KN-23,Bryansk oblast and Rostov oblast and Donetsk oblast,Ukraine,,11,6,,,{},,,,,,,,,,
2025-10-21 19:00,2025-10-22 9:00,Iskander-K,Crimea and Kursk oblast and Voronezh oblast,Ukraine,,9,8,,,{},,,,,,,,,,
2025-10-22,2025-10-22,Unknown UAV,,south,,9,9,,,{},,,,,,,,,,
2025-10-22,2025-10-22,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-10-20 19:00,2025-10-21 8:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Hvardiiske, Crimea",Ukraine,,98,58,0,,{},70,10,2,,,,,"{'south': 1, 'east': NaN, 'north': NaN}",,
2025-10-20 19:00,2025-10-21 8:30,Iskander-M/KN-23,Bryansk oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2025-10-20 19:00,2025-10-21 8:30,C-300,Kursk oblast,Ukraine,,4,0,,,{},,,,,,,,,,
2025-10-21,2025-10-21,Unknown UAV,,south,,7,7,,,{},,,,,,,,,,
2025-10-19 19:00,2025-10-20 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo",Ukraine,,60,38,0,,{},40,12,0,,,,,"{'south': 15, 'east': NaN, 'north': NaN}",,
2025-10-19 19:00,2025-10-20 9:00,Iskander-M/KN-23,Crimea,Odesa oblast,,3,0,,,{},,,,,,,,,,
2025-10-20,2025-10-20,Unknown UAV,,south,,3,3,,,{},,,,,,,,,,
2025-10-18 19:00,2025-10-19 8:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,62,40,0,,{},40,7,0,,,,,"{'east': NaN, 'north': NaN}",,
2025-10-19,2025-10-19,Unknown UAV,,south,,6,6,,,{},,,,,,,,,,
2025-10-19,2025-10-19,Shahed-136/131,,south,,2,2,,,{},,,,,,,,,,
2025-10-17 19:00,2025-10-18 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,,164,136,0,,{},100,12,4,,,,,"{'south': 3, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-17 19:00,2025-10-18 9:00,C-300,Kursk oblast,Ukraine,,3,0,,,{},,,,,,,,,,
2025-10-18,2025-10-18,Unknown UAV,,south,,10,10,,,{},,,,,,,,,,
2025-10-18,2025-10-18,Reconnaissance UAV,,south,,3,3,,,{},,,,,,,,,,
2025-10-16 20:00,2025-10-17 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,,70,35,0,,{},50,10,2,,,,,"{'south': 2, 'east': NaN, 'north': NaN}",,
2025-10-17,2025-10-17,Unknown UAV,,south,,7,7,,,{},,,,,,,,,,
2025-10-17,2025-10-17,Reconnaissance UAV,,south,,2,2,,,{},,,,,,,,,,
2025-10-15 20:00,2025-10-16 10:00,X-59,,Ukraine,,7,5,,,{},,,,,,,,,,
2025-10-15 20:00,2025-10-16 10:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,Kharkiv oblast and Poltava oblast,320,283,0,,{},200,14,2,,,,"['Kharkiv oblast', 'Poltava oblast', 'Dnipropetrovsk oblast', 'Donetsk oblast']","{'south': 16, 'east': NaN, 'north': NaN}",,
2025-10-16 5:20,2025-10-16 6:40,X-47 Kinzhal,Ryazan oblast,Dnipropetrovsk oblast and Poltava oblast,,2,0,,,{},,,,MiG-31K,,,,,,
2025-10-16 5:20,2025-10-16 6:40,Iskander-M/KN-23,Crimea and Kursk oblast and Voronezh oblast,Ukraine,,26,0,18,,{},,,,,,,,,,
2025-10-16 5:20,2025-10-16 6:40,Iskander-K,Crimea and Rostov oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2025-10-16,2025-10-16,Unknown UAV,,south,,6,6,,,{},,,,,,,,,,
2025-10-14 22:50,2025-10-15 8:30,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo,Ukraine,,113,86,0,,{},50,11,1,,,,,"{'east': NaN, 'north': NaN}",,
2025-10-15,2025-10-15,Unknown UAV,,south,,5,5,,,{},,,,,,,,,,
2025-10-15,2025-10-15,Reconnaissance UAV,,south,,2,2,,,{},,,,,,,,,,
2025-10-13 19:00,2025-10-14 8:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,96,69,0,,{},60,7,1,,,,,"{'south': 6, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-14,2025-10-14,Unknown UAV,,south,,13,13,,,{},,,,,,,,,,
2025-10-14,2025-10-14,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-10-12 20:00,2025-10-13 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,,82,69,0,,{},50,7,2,,,,,"{'south': 21, 'east': NaN, 'north': NaN}",,
2025-10-13,2025-10-13,Unknown UAV,,south,,7,7,,,{},,,,,,,,,,
2025-10-13,2025-10-13,Reconnaissance UAV,,south,,1,1,,,{},,,,,,,,,,
2025-10-11 20:00,2025-10-12 9:00,X-31,Zaporizhzhia oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2025-10-11 20:00,2025-10-12 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,118,103,0,,{},50,10,0,,,,,"{'south': 14, 'east': NaN, 'north': NaN}",,
2025-10-12,2025-10-12,Unknown UAV,,south,,8,8,,,{},,,,,,,,,,
2025-10-10 20:00,2025-10-11 9:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,,78,54,0,,{},40,6,7,,,,,"{'south': 27, 'east': NaN, 'north': NaN}",,
2025-10-11,2025-10-11,Unknown UAV,,south,,2,2,,,{},,,,,,,,,,
2025-10-09 19:00,2025-10-10 10:00,X-59/X-69,,Ukraine,,4,1,,,{},,,,,,,,,,
2025-10-09 19:00,2025-10-10 10:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,Kyiv oblast,465,405,0,,{},200,19,7,,,,"['Kyiv oblast', 'Kharkiv oblast', 'Poltava oblast', 'Dnipropetrovsk oblast', 'Zaporizhzhia oblast', 'Cherkasy oblast']","{'south': 14, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-09 19:00,2025-10-10 10:00,Iskander-M/KN-23,Crimea and Bryansk oblast and Rostov oblast,Ukraine,,14,4,,,{},,,,,,,,,,
2025-10-09 19:00,2025-10-10 10:00,Iskander-K,Crimea and Bryansk oblast and Rostov oblast,Ukraine,,12,9,,,{},,,,,,,,,,
2025-10-10 6:30,2025-10-10 6:40,X-47 Kinzhal,Lipetsk oblast,Dnipropetrovsk oblast and Poltava oblast,,2,1,,,{},,,,MiG-31K,,,,,,
2025-10-10,2025-10-10,Unknown UAV,,south,,4,4,,,{},,,,,,,,,,
2025-10-08 19:00,2025-10-09 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo and Shatalovo,Ukraine,,112,87,0,,{},70,12,0,,,,,"{'south': 35, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-07 18:30,2025-10-08 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,183,154,0,,{},100,11,0,,,,,"{'south': 15, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-08,2025-10-08,Unknown UAV,,south,,2,2,,,{},,,,,,,,,,
2025-10-06 18:00,2025-10-07 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Shatalovo",Ukraine,,152,88,0,,{},80,10,2,,,,,"{'south': 3, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-07,2025-10-07,Unknown UAV,,south,,8,8,,,{},,,,,,,,,,
2025-10-05 20:00,2025-10-06 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,116,83,0,,{},,7,0,,,,,"{'south': 14, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-06,2025-10-06,Unknown UAV,,south,,18,18,,,{},,,,,,,,,,
2025-10-06,2025-10-06,Reconnaissance UAV,,south,,3,3,,,{},,,,,,,,,,
2025-10-06,2025-10-06,Iskander-M,Crimea,Kherson oblast,,1,0,,,{},,,,,,,,,,
2025-10-04 20:00,2025-10-05 9:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Ukraine,Lviv oblast,496,439,0,,{},250,20,6,,,,"['Lviv oblast', 'Ivano-Frankivsk oblast', 'Rivne oblast', 'Odesa oblast', 'Zhytomyr oblast', 'Sumy oblast', 'Kharkiv oblast', 'Chernihiv oblast', 'Zaporizhzhia oblast']","{'south': 25, 'west': NaN, 'east': NaN, 'north': NaN, 'center': NaN}",,
2025-10-05 4:00,2025-10-05 7:10,X-101/X-555 and Iskander-K,Kursk oblast and Bryansk oblast and Samara oblast,Ukraine,,42,32,,,{},,,,,,,,,,
2025-10-05 4:00,2025-10-05 7:10,Kalibr,Black Sea,Ukraine,,9,6,,,{},,,,Navi,,,,{'south': 2},,
2025-10-05 6:00,2025-10-05 6:10,X-47 Kinzhal,Lipetsk oblast,Lviv oblast,,2,1,,,{},,,,MiG-31K,,,,{'west': 1},,
2025-10-05,2025-10-05,Unknown UAV,,south,,3,3,,,{},,,,,,,,,,
2025-10-03 18:00,2025-10-04 9:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,109,73,0,,{},,21,4,,,,,"{'south': 9, 'east': NaN, 'north': NaN}",,
2025-10-03 18:00,2025-10-04 9:00,Iskander-M/KN-23,Voronezh oblast and Rostov oblast,Ukraine,,3,0,,,{},,,,,,,,,,
2025-10-03 18:00,2025-10-04 9:00,Iskander-M/KN-23,Rostov oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2025-10-02 20:00,2025-10-03 10:00,X-59/X-69,,Ukraine,,7,5,,,{},,,,,,,,,,
